patrimonio;Descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
30812;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30813;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30814;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30815;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30816;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30817;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30818;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30819;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30820;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30821;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30822;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30823;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30824;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30825;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30826;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30827;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30828;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30829;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30830;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30831;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30832;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30833;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30834;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
30835;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;41;2990;852,15;2137,85
31040;NOTEBOOK COMPACTO LENOVO;30/03/2017;0;3031,21;0;3031,21
31041;NOTEBOOK COMPACTO LENOVO;30/03/2017;0;3031,21;0;3031,21
31227;NOTEBOOK COMPACTO LENOVO;21/06/2017;0;2981,24;89,44;2891,8
31228;NOTEBOOK COMPACTO LENOVO;04/05/2018;46;2981,24;626,08;2355,16
31229;NOTEBOOK COMPACTO LENOVO;06/08/2019;31;2835,62;1233,48;1602,14
31230;NOTEBOOK COMPACTO LENOVO;25/04/2019;35;2835,62;1063,34;1772,28
31231;NOTEBOOK COMPACTO LENOVO;04/07/2017;0;2835,62;127,59;2708,03
31232;NOTEBOOK COMPACTO LENOVO;25/04/2019;35;2835,62;1063,34;1772,28
31235;TABLET MODELO:BUSINESS NOTEBOOK,DIMENSÕES:10,1;06/12/2019;28;1403;673,44;729,56
31261;HD EXTERNO PORTATIL 1TB;19/09/2017;0;322,92;19,36;303,56
31262;HD EXTERNO PORTATIL 1TB;19/09/2017;0;322,92;19,36;303,56
31263;HD EXTERNO PORTATIL 1TB;14/05/2018;47;322,92;62,92;260
31264;HD EXTERNO PORTATIL 1TB;19/09/2017;0;322,92;19,36;303,56
31266;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;47;2990;583,05;2406,95
31267;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;47;2990;583,05;2406,95
31268;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;03/07/2018;47;2990;583,05;2406,95
31945;NOTEBOOK COMPACTO LENOVO;17/04/2018;49;2494,57;0;2494,57
31946;NOTEBOOK LENOVO;27/04/2018;37;2181,62;0;2181,62
31947;NOTEBOOK LENOVO;27/04/2018;37;2181,62;0;2181,62
31948;NOTEBOOK LENOVO;07/05/2018;36;2181,62;53,07;2128,55
31949;NOTEBOOK LENOVO;07/05/2018;37;2191,3;51,9;2139,4
32014;ULTRABOOK LENOVO T440S;14/05/2018;37;2107,11;0;2107,11
32089;WORKSTATION HP Z840;12/07/2018;58;68400;2052;66348
32090;WORKSTATION HP Z840;12/07/2018;58;68400;2052;66348
32091;WORKSTATION HP Z840;12/07/2018;58;68400;2052;66348
32463;HP PROBOOK 6360B NOTEBOOK PC;14/11/2018;55;253,38;19;234,38
32648;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;22/11/2019;45;4450;1001,25;3448,75
32651;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;30/10/2019;46;4450;934,5;3515,5
32652;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;04/12/2019;44;4450;1068;3382
32666;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32667;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32668;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32669;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32670;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;05/10/2018;58;4450;133,5;4316,5
32671;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;05/10/2018;58;4450;133,5;4316,5
32672;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32673;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32674;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32675;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32676;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32677;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32678;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32679;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32680;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32681;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32682;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32683;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32684;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32685;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32686;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32687;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32688;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32689;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32690;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32691;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32692;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32693;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32694;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32695;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32696;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32697;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;08/10/2018;58;4450;133,5;4316,5
32698;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32699;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32700;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32701;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32702;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32703;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32704;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32705;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32706;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32707;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32708;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32709;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32710;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32711;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32712;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32713;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA;09/10/2018;58;4450;133,5;4316,5
32823;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32824;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32825;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32826;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32827;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32828;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32829;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32830;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32831;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32832;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32833;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32834;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32835;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32836;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32837;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32838;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32839;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32840;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32841;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32842;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32843;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32844;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32845;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32846;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32847;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32848;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32849;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32850;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32851;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32852;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32853;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32854;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32855;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32856;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32857;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32858;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32859;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32860;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32861;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32862;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
32863;SERVIDORES DE REDE BIPROCESSADOS;02/10/2018;59;32899;493,49;32405,51
