id;responsavel;cedente;sala;nivel1;nivel2;nivelSuperior;tombamento;dataMovimentacao;interna;retorno;inventario;responsavelCadastro;dataConfirmacaoRecebimento;descricaoBem
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;23128;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;"MONITOR DE VÍDEO 23"""
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;23398;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;MICROCOMPUTADOR INTEL
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;26158;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;27734;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;33570;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;HEADSET BIAURICULAR USB, H570E
81373;RVGB;SCMC;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;35352;2020-02-04;S;N;NA;SCMC;2020/02/12 13:37:00;CADEIRA C/ ESPALDAR MEDIO REGULAVEL
80464;RVGB;VCAF;SL. Nº 806;SEÇ. PATRIMONIO;NA;CNC, 08º ANDAR;25270;2020-01-17;S;N;NA;Marcio Guillardi da Silva;2020/02/12 13:37:00;SUPORTE PARA NOTEBOOK
81394;RVGB;VFG;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;24108;2020-02-04;S;N;NA;SCMC;2020/02/12 13:39:00;AR CONDICIONADO DE PAREDE 18.000 BTU S
81866;RVGB;VGRM;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;33556;2020-02-12;S;N;NA;SCMC;2020/02/26 17:53:00;HEADSET BIAURICULAR USB, H570E
81944;RVGB;VRRLR;SL. Nº 401SS;DEPÓSITO SEÇÃO DE PATRIMONIO - TI;NA;CNC, 4º SUBSOLO;17309;2020-02-13;S;N;NA;Marcio Guillardi da Silva;2020/02/26 17:52:00;IMPRESSORA LASER
34208;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;29519;2018-07-26;S;N;NA;Marcio Guillardi da Silva;2018/07/26 11:23:00;WEBCAM LIFE CAM CINEMA, INTERFACE USB 2.0, RESOLUÇÃO DE IMAGEM ATÉ 5,0MP VELOCIDADE CAPTURA DE VIDEO 30FPS, SEM INTERPOLAÇÃO EM HADWARE COM IMAGEM CMOS COLORIDO FORMATO 720P.WEBCAM LIFE CAM CINEMA, INTERFACE USB 2.0, RESOLUÇÃO DE IMAGEM ATÉ 5,0MP VELOCI-
34932;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;15843;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;TELEVISOR DE PLASMA
34932;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;17529;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;PEDESTAL PARA TELEVISÃO
34932;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;30018;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;WEBCAM LIFE CAM CINEMA, INTERFACE USB 2.0, RESOLUÇÃO DE IMAGEM ATÉ 5,0MP VELOCIDADE CAPTURA DE VIDEO 30FPS, SEM INTERPOLAÇÃO EM HADWARE COM IMAGEM CMOS COLORIDO FORMATO 720P.-
34932;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;30707;2018-08-08;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO
38098;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;32648;2018-09-25;S;N;NA;RVGB;2018/09/26 16:09:00;ULTRABOOK HP 840 G3 ACOMPANHA: SISTEMA OPERACIONAL MICROSOFT WINDOWS 10 PROFESSIONAL - PPB PORT 131-DOU 14/03/08 ACOMPANHA: MALETA DE TRANSPORTE HP - PN: F9G97AA E MOUSE HP TRAVEL USB PN: G1K28AA#ABA
57166;RVL;ALIR;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;18176;2019-05-06;S;N;NA;Marcio Guillardi da Silva;2019/05/06 14:09:00;APARELHO TELEFONICO KS COM TECLADO
65336;RVL;ALIR;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23302;2019-08-06;S;N;NA;Marcio Guillardi da Silva;2019/10/14 12:59:00;MICROCOMPUTADOR INTEL
43470;RVL;ASP;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;27839;2018-12-10;S;N;NA;SCMC;2018/12/10 14:42:00;"CONJUNTO DE PAINEIS DIVISÓRIOS EM ""X"""
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31414;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31418;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31423;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31425;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31428;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
43027;RVL;CSS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31430;2018-12-06;S;N;NA;RVGB;2018/12/10 14:41:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
36718;RVL;ERMJ;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;31416;2018-08-30;S;N;NA;Marcio Guillardi da Silva;2018/10/31 13:49:00;04003341 POLTRONA GIRATORIA ESPALDAR MEDIO EM TECIDO
39975;RVL;FALG;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;30614;2018-10-31;S;N;NA;Marcio Guillardi da Silva;2018/10/31 13:50:00;PEDESTAL ELG COM SUPORTE PARA TV ENTRE 40 E 50 PELEGADAS
39975;RVL;FALG;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;30623;2018-10-31;S;N;NA;Marcio Guillardi da Silva;2018/10/31 13:50:00;TV SANSUNG 46 POLEGADAS FORMATO WISDESCREEN
31960;RVL;IDF;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;16041;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:26:00;ESTABILIZADOR DE TENSÃO AUTOMÁTICO
32241;RVL;ISVF;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23375;2018-06-25;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:27:00;MICROCOMPUTADOR INTEL
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;24159;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;POLTRONA GIRATÓRIA EM COURVIN
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31581;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31598;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31602;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31603;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31604;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31566;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31613;2018-06-15;S;N;NA;RVGB;2018/06/26 11:23:00;04003318 POLTRONA GIRATORIA ESPALDAR ALTO EM TECIDO
31958;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;27918;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:25:00;"CONJUNTO DE PAINEIS DIVISÓRIOS EM ""X"""
31958;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;30111;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:25:00;MESA AUTOPORTANTE RETANGULAR
32672;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;32110;2018-06-28;S;N;NA;Marcio Guillardi da Silva;2018/06/28 15:07:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
32672;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;32276;2018-06-28;S;N;NA;Marcio Guillardi da Silva;2018/06/28 15:07:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35587;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;32226;2018-08-15;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35587;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;32414;2018-08-15;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:19:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35589;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;32241;2018-08-15;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:18:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
35589;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;32405;2018-08-15;S;N;NA;Marcio Guillardi da Silva;2018/08/22 09:18:00;LIXEIRA COLETA SELETIVA INOX RBA, ESMALTADA, CAPACIDADE APROX. 18 LT
64295;RVL;LCCS;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;28581;2019-07-18;S;N;NA;RVGB;2019/10/14 12:59:00;MESA AUTOPORTANTE RETANGULAR
65538;RVL;LCCS;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;29530;2019-08-07;S;N;NA;LCCS;2019/10/14 12:59:00;MESA DE TRABALHO RETANGULAR
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;4191;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;PRANCHETA EM MADEIRA
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;9308;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;UMIDIFICADOR DE AR
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;11646;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;APARELHO TELEFONICO KS COM TECLADO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;13351;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;FRAGMENTADORA DE PAPEL
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;15038;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MICROCOMPUTADOR PORTÁTIL NOTEBOOK
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;15395;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;POLTRONA FIXA EM COURO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;15601;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;POLTRONA FIXA EM COURVIN
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;15835;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;SOFÁ EM COURVIN PARA 03 LUGARES
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;17328;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;IMPRESSORA LASER
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;18116;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;PROJETOR MULTIMÍDIA
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;18454;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;FONE DE OUVIDO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;19064;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;23209;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;GELADEIRA TIPO FRIGOBAR
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;23428;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MONITOR DE VÍDEO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;23435;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MONITOR DE VÍDEO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;25215;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;LIXEIRA EM AÇO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;25493;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;25494;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;25991;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;26002;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;GAVETEIRO VOLANTE COM 01 GAVETA PORTA OBJETO, 01 GAVETA MÉDIA E 01 GAVETA PARA PASTA SUSPENSA
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;27002;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MESA REUNIÃO BOTE
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;27104;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MESA DE GERENTE
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;27636;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;MESA REDONDA DE REUNIÃO - CINZA
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;29567;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;WEBCAM LIFE CAM CINEMA, INTERFACE USB 2.0, RESOLUÇÃO DE IMAGEM ATÉ 5,0MP VELOCIDADE CAPTURA DE VIDEO 30FPS, SEM INTERPOLAÇÃO EM HADWARE COM IMAGEM CMOS COLORIDO FORMATO 720P.-
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;30641;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO
31565;RVL;MAB;SL. Nº 1501A/1;ASSESSOR CHEFE - APGE;NA;CNC, 15º ANDAR;31230;2018-06-15;S;N;NA;RVGB;2018/06/26 11:22:00;NOTEBOOK COMPACTO LENOVO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;2491;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;LIXEIRA EM MADEIRA
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;6857;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;QUADRO MAGNÉTICO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;9914;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;ARMÁRIO ALTO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;12821;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MONITOR DE VÍDEO LCD
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;13395;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;APOIO PARA PÉS
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;15245;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA GIRATÓRIA EM COURVIN
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;15274;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA FIXA EM COURO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;15621;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA FIXA EM COURVIN
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;15634;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA FIXA EM COURVIN
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;16003;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;ESTABILIZADOR DE TENSÃO AUTOMÁTICO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;17887;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;LIXEIRA EM AÇO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;17916;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;FRAGMENTADORA DE PAPEL
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;18930;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;GELADEIRA TIPO FRIGOBAR
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19093;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;SUPORTE PARA GABINETE
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19165;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;UMIDIFICADOR DE AR
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19166;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;UMIDIFICADOR DE AR
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19409;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MICROCOMPUTADOR INTEL
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19832;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MONITOR DE VÍDEO LCD
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;19970;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MONITOR DE VÍDEO LCD
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;20908;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;UMIDIFICADOR DE AR
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;22883;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23175;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;"MONITOR DE VÍDEO 23"""
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23326;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MICROCOMPUTADOR INTEL
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23466;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MONITOR DE VÍDEO LED
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;23517;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;MONITOR DE VÍDEO LED
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;24025;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA GIRATÓRIA INTERLOCUTOR ESPALDAR MÉDIO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;24302;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;GRAMPEADOR DE MESA SEMI-INDUSTRIAL
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;24929;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;POLTRONA GIRATÓRIA, C/BRAÇOS, RECLINÁVEL, TECIDO PRETO
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;25405;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;25415;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;ARMÁRIO ALTO L800 X P472 X H1600 MM
31953;RVL;MAB;SL. Nº 1501/1;APOIO AOS COORDENADORES NACIONAIS - APGE;NA;CNC, 15º ANDAR;25613;2018-06-21;S;N;NA;Marcio Guillardi da Silva;2018/06/26 11:24:00;"MESA DE TRABALHO ANGULAR EM ""L"" L1400/P600 X L1400/P600 X H730 MM"
